date,ABEV3,BBAS3,BBDC4,CMIG4,EGIE3,ITUB4,PETR4,TAEE11,VALE3,WEGE3,IBOV
2024-04-11,12.200000,28.870000,14.390000,10.084600,29.185700,28.949700,39.300000,36.600000,61.860000,38.240000,127396.000000
2024-04-12,12.120000,28.495000,14.210000,9.884600,29.157100,28.649600,38.940000,35.690000,61.630000,37.980000,125946.000000
2024-04-15,12.070000,28.230000,14.000000,9.976900,29.571400,28.164200,39.310000,35.820000,61.990000,37.640000,125334.000000
2024-04-16,11.940000,27.910000,13.900000,9.861500,28.678600,27.952300,39.490000,35.800000,61.440000,38.770000,124389.000000
2024-04-17,11.910000,27.970000,13.830000,9.907700,28.935700,27.970000,39.780000,35.700000,62.110000,38.220000,124171.000000
2024-04-18,11.960000,27.930000,13.770000,10.046200,28.850000,28.005300,39.850000,35.610000,62.340000,38.600000,124196.000000
2024-04-19,11.950000,27.710000,13.640000,10.084600,28.500000,27.846400,40.530000,35.710000,63.360000,38.550000,125124.000000
2024-04-22,11.950000,27.390000,13.580000,9.984600,28.700000,27.828800,41.500000,35.800000,63.330000,38.270000,125573.000000
2024-04-23,11.860000,27.600000,13.670000,9.900000,28.600000,28.243600,41.420000,35.480000,62.780000,37.990000,125148.000000
2024-04-24,12.040000,27.500000,13.670000,9.853800,28.435700,28.120000,41.230000,35.360000,63.560000,38.230000,124741.000000
2024-04-25,12.020000,27.380000,13.660000,9.700000,28.042900,27.961200,42.220000,35.050000,62.220000,38.670000,124646.000000
2024-04-26,12.010000,27.550000,13.880000,9.684600,28.421400,28.429000,41.410000,35.250000,62.740000,39.220000,126526.000000
2024-04-29,12.100000,27.550000,14.060000,9.761500,29.050000,28.208300,42.150000,35.200000,63.900000,39.360000,127352.000000
2024-04-30,12.150000,27.420000,14.000000,9.770000,29.214300,27.678700,42.020000,35.220000,63.290000,39.550000,125924.000000
2024-05-02,12.330000,27.710000,13.840000,10.390000,29.635700,28.067100,42.180000,36.220000,63.920000,38.850000,127122.000000
2024-05-03,12.370000,28.220000,13.780000,10.520000,30.457100,28.420100,39.890000,36.550000,63.990000,38.770000,128509.000000
2024-05-06,12.450000,28.380000,13.770000,10.430000,30.921400,28.596600,40.160000,35.560000,64.180000,38.630000,128466.000000
2024-05-07,12.600000,28.290000,13.770000,10.320000,29.807100,29.188000,40.650000,35.340000,64.580000,38.900000,129210.000000
2024-05-08,12.170000,28.380000,13.800000,10.400000,31.142900,29.373300,41.270000,35.650000,63.990000,39.090000,129481.000000
2024-05-09,12.050000,27.140000,13.450000,10.280000,31.264300,28.490700,41.670000,34.810000,64.510000,38.900000,128188.000000
2024-05-10,12.040000,27.620000,13.370000,10.130000,30.714300,28.817300,41.580000,34.620000,64.290000,38.970000,127600.000000
2024-05-13,12.060000,27.830000,13.430000,10.170000,31.364300,29.170300,41.620000,35.000000,64.670000,39.080000,128155.000000
2024-05-14,12.160000,28.010000,13.420000,10.330000,31.592900,29.488100,40.870000,35.000000,64.630000,39.610000,128515.000000
2024-05-15,12.310000,27.650000,13.290000,10.480000,31.400000,29.408700,38.400000,35.010000,64.440000,39.620000,128028.000000
2024-05-16,12.380000,27.680000,13.360000,10.330000,31.607100,29.320400,37.310000,35.000000,64.910000,39.600000,128284.000000
2024-05-17,12.380000,27.690000,13.430000,10.390000,31.128600,29.329200,36.690000,34.850000,66.180000,39.640000,128151.000000
2024-05-20,12.100000,27.920000,13.330000,10.500000,31.564300,29.241000,36.750000,35.400000,66.150000,39.850000,127751.000000
2024-05-21,12.020000,27.900000,13.400000,10.710000,31.878600,29.090900,36.680000,35.750000,65.960000,39.760000,127412.000000
2024-05-22,11.970000,27.500000,13.100000,10.450000,31.728600,28.640800,37.180000,35.460000,65.440000,39.280000,125650.000000
2024-05-23,11.960000,26.940000,12.880000,10.380000,31.400000,28.384800,36.810000,34.970000,65.050000,39.030000,124729.000000
2024-05-24,11.870000,27.080000,12.970000,10.380000,31.271400,28.111200,36.610000,35.300000,65.080000,38.340000,124306.000000
2024-05-27,11.810000,27.410000,12.930000,10.390000,31.414300,28.014100,37.010000,35.070000,65.300000,38.350000,124496.000000
2024-05-28,11.590000,27.320000,12.920000,10.210000,31.278600,27.864100,37.800000,34.880000,63.890000,38.230000,123780.000000
2024-05-29,11.520000,27.320000,12.790000,10.100000,31.171400,27.669900,37.750000,34.560000,63.240000,37.730000,122707.000000
2024-05-31,11.560000,27.120000,12.670000,9.950000,30.957100,27.387500,38.790000,34.280000,63.200000,37.550000,122098.000000
2024-06-03,11.550000,27.150000,12.750000,10.170000,31.435700,27.758200,38.580000,34.160000,61.870000,37.340000,122032.000000
2024-06-04,11.690000,27.230000,12.850000,10.250000,31.485700,27.855300,38.150000,34.340000,61.240000,37.800000,121802.000000
2024-06-05,11.570000,27.290000,12.780000,10.300000,31.285700,27.802300,38.200000,33.950000,60.370000,37.540000,121407.000000
2024-06-06,11.820000,27.650000,13.050000,10.440000,31.435700,28.155300,38.380000,34.000000,61.210000,37.810000,122899.000000
2024-06-07,11.560000,27.180000,12.950000,10.180000,31.057100,27.758200,36.940000,33.690000,60.410000,37.850000,120767.000000
2024-06-10,11.460000,27.210000,12.860000,10.150000,31.057100,27.537500,37.500000,33.530000,61.070000,37.810000,120760.000000
2024-06-11,11.400000,27.510000,12.930000,10.240000,31.135700,27.846400,37.660000,33.790000,60.980000,37.800000,121635.000000
2024-06-12,11.270000,26.540000,12.690000,9.970000,31.050000,27.802300,35.820000,33.420000,60.140000,38.070000,119936.000000
2024-06-13,11.090000,26.720000,12.700000,10.140000,31.150000,27.511000,35.460000,33.350000,60.830000,38.420000,119568.000000
2024-06-14,11.240000,26.450000,12.830000,10.010000,31.542900,27.484600,34.680000,33.350000,60.620000,38.770000,119662.000000
2024-06-17,11.240000,26.450000,12.970000,10.070000,31.314300,28.155300,34.810000,33.230000,60.380000,38.770000,119138.000000
2024-06-18,11.250000,26.080000,12.380000,10.110000,31.328600,28.137700,35.900000,33.290000,60.660000,38.860000,119630.000000
2024-06-19,11.200000,26.270000,12.440000,10.200000,31.428600,28.358300,35.930000,33.360000,60.850000,39.810000,120261.000000
2024-06-20,11.280000,26.390000,12.410000,10.250000,31.400000,28.164200,36.500000,33.490000,61.400000,40.780000,120446.000000
2024-06-21,11.280000,26.610000,12.400000,10.510000,31.514300,28.137700,36.720000,33.600000,60.830000,41.080000,121341.000000
2024-06-24,11.320000,26.810000,12.440000,10.520000,31.764300,28.543700,37.060000,33.840000,60.900000,40.870000,122637.000000
2024-06-25,11.380000,26.890000,12.340000,10.520000,31.521400,28.632000,37.030000,33.860000,60.650000,41.570000,122331.000000
2024-06-26,11.450000,26.710000,12.370000,10.340000,31.642900,28.579000,37.090000,33.970000,61.400000,41.950000,122641.000000
2024-06-27,11.460000,26.700000,12.420000,10.040000,31.714300,28.632000,37.710000,34.160000,61.560000,41.700000,124308.000000
2024-06-28,11.410000,26.710000,12.380000,9.890000,31.635700,28.605500,38.050000,34.230000,62.220000,42.190000,123907.000000
2024-07-01,11.450000,26.360000,12.270000,10.200000,31.750000,28.455400,38.630000,34.370000,63.140000,41.970000,124718.000000
2024-07-02,11.460000,26.450000,12.230000,10.080000,31.671400,28.826100,38.510000,34.400000,62.930000,42.030000,124787.000000
2024-07-03,11.380000,26.710000,12.270000,10.360000,32.228600,29.002600,37.840000,34.570000,64.180000,42.110000,125662.000000
2024-07-04,11.450000,26.850000,12.320000,10.370000,32.407100,29.046800,37.320000,34.600000,63.860000,41.890000,126164.000000
2024-07-05,11.320000,26.730000,12.460000,10.370000,32.321400,29.064400,37.520000,34.730000,63.600000,42.190000,126267.000000
2024-07-08,11.250000,26.290000,12.460000,10.540000,32.578600,29.011500,38.440000,34.500000,63.100000,44.470000,126548.000000
2024-07-09,11.250000,26.200000,12.460000,10.510000,32.692900,29.214500,38.430000,34.690000,63.020000,44.550000,127108.000000
2024-07-10,11.400000,26.610000,12.670000,10.460000,32.700000,29.523400,38.070000,34.890000,62.170000,44.050000,127218.000000
2024-07-11,11.530000,26.480000,12.670000,10.700000,32.828600,29.699900,38.330000,35.200000,62.010000,44.960000,128294.000000
2024-07-12,11.640000,26.830000,12.640000,10.680000,33.292900,29.532200,38.150000,35.270000,62.920000,45.880000,128897.000000
2024-07-15,11.640000,26.950000,12.610000,10.720000,33.107100,29.647000,38.500000,35.120000,62.990000,46.510000,129321.000000
2024-07-16,11.700000,27.040000,12.650000,10.870000,33.178600,29.823500,38.400000,35.130000,62.330000,46.680000,129110.000000
2024-07-17,11.820000,27.310000,12.800000,11.180000,33.235700,30.150000,38.600000,35.100000,61.750000,47.050000,129450.000000
2024-07-18,11.670000,27.190000,12.560000,10.930000,32.907100,30.008800,38.530000,34.380000,61.170000,47.400000,127652.000000
2024-07-19,11.730000,27.110000,12.490000,10.550000,32.571400,30.238300,38.690000,33.900000,61.120000,47.290000,127616.000000
2024-07-22,11.810000,27.140000,12.630000,10.810000,32.785700,30.220700,37.920000,34.080000,61.050000,47.170000,127860.000000
2024-07-23,11.780000,26.980000,12.540000,10.680000,32.507100,30.176500,37.430000,33.850000,60.230000,47.050000,126590.000000
2024-07-24,11.790000,26.870000,12.550000,10.640000,31.671400,30.132400,37.730000,33.800000,60.600000,46.650000,126423.000000
2024-07-25,11.850000,26.890000,12.350000,10.630000,31.550000,30.000000,37.680000,33.710000,60.570000,45.950000,125954.000000
2024-07-26,11.880000,27.120000,12.450000,10.780000,31.821400,30.220700,37.640000,33.850000,61.470000,46.920000,127492.000000
2024-07-29,11.820000,27.160000,12.500000,10.940000,31.957100,30.441300,36.880000,33.840000,61.580000,46.480000,126954.000000
2024-07-30,11.640000,26.950000,12.400000,10.870000,31.614300,30.326600,36.650000,33.870000,60.220000,45.860000,126139.000000
2024-07-31,11.580000,26.550000,12.430000,10.860000,31.592900,29.902900,37.410000,33.790000,61.630000,50.660000,127652.000000
2024-08-01,11.740000,26.370000,12.590000,10.850000,31.742900,29.452800,36.840000,34.120000,60.250000,52.840000,127395.000000
2024-08-02,11.870000,26.160000,12.650000,10.680000,31.507100,29.082100,35.730000,34.680000,59.410000,49.820000,125854.000000
2024-08-05,11.850000,26.200000,13.610000,10.740000,31.342900,29.082100,35.700000,34.500000,57.020000,48.860000,125270.000000
2024-08-06,12.010000,26.650000,14.060000,10.750000,31.500000,29.726400,36.320000,34.690000,57.310000,48.970000,126267.000000
2024-08-07,12.510000,26.300000,14.090000,10.800000,31.514300,29.805800,36.270000,35.050000,57.200000,48.320000,127514.000000
2024-08-08,12.360000,26.190000,14.250000,10.700000,32.071400,29.699900,36.850000,35.170000,56.850000,49.690000,128661.000000
2024-08-09,12.450000,26.550000,14.600000,10.860000,32.628600,30.503100,36.510000,35.390000,57.060000,49.700000,130615.000000
2024-08-12,12.390000,27.120000,14.700000,11.000000,32.678600,30.547200,37.340000,35.380000,56.770000,50.580000,131116.000000
2024-08-13,12.570000,27.470000,14.880000,11.100000,32.707100,31.412200,37.110000,35.380000,56.520000,51.130000,132398.000000
2024-08-14,12.560000,27.930000,15.010000,11.970000,33.085700,32.188900,37.760000,35.430000,56.000000,51.540000,133318.000000
2024-08-15,13.030000,28.150000,15.160000,11.510000,32.778600,32.700800,38.340000,35.460000,56.230000,52.700000,134153.000000
2024-08-16,13.010000,28.370000,14.970000,11.620000,32.992900,32.427200,38.500000,34.730000,56.080000,53.250000,133953.000000
2024-08-19,13.010000,29.130000,15.640000,11.850000,33.328600,32.621400,38.440000,35.390000,56.980000,51.790000,135778.000000
2024-08-20,12.940000,29.260000,15.700000,11.900000,33.235700,32.859700,38.290000,35.600000,57.200000,53.110000,136087.000000
2024-08-21,12.940000,29.130000,15.630000,11.980000,33.621400,32.727300,38.060000,35.720000,58.300000,53.430000,136464.000000
2024-08-22,13.000000,28.010000,15.520000,12.000000,32.864300,32.427200,37.120000,35.870000,58.380000,54.200000,135173.000000
2024-08-23,13.080000,28.220000,15.660000,12.010000,32.714300,32.180100,36.890000,35.750000,57.400000,53.810000,135608.000000
2024-08-26,13.080000,28.330000,15.610000,11.500000,32.221400,32.250700,39.570000,35.410000,58.050000,54.080000,136889.000000
2024-08-27,13.030000,28.010000,15.420000,11.290000,31.942900,32.286000,39.040000,34.740000,59.800000,54.000000,136776.000000
2024-08-28,12.950000,28.180000,15.670000,11.550000,31.721400,32.983200,39.600000,35.220000,59.370000,54.000000,137344.000000
2024-08-29,12.860000,28.300000,15.630000,11.600000,31.528600,32.621400,39.330000,35.130000,59.300000,53.540000,136041.000000
2024-08-30,12.860000,28.120000,15.640000,11.630000,32.257100,32.391900,39.370000,35.450000,59.580000,54.150000,136004.000000
2024-09-02,12.870000,28.420000,15.600000,11.690000,31.714300,32.118300,39.000000,35.430000,58.740000,52.350000,134981.000000
2024-09-03,12.800000,28.680000,15.750000,11.620000,31.900000,32.639000,38.530000,35.710000,56.550000,52.800000,134353.000000
2024-09-04,12.990000,28.990000,15.870000,11.950000,32.278600,32.868500,38.540000,36.270000,56.990000,53.390000,136111.000000
2024-09-05,12.970000,29.250000,16.010000,11.910000,32.057100,33.080300,38.300000,35.840000,57.400000,53.990000,136502.000000
2024-09-06,12.990000,28.770000,15.700000,11.840000,32.128600,32.612500,37.550000,35.820000,56.680000,52.880000,134572.000000
2024-09-09,13.110000,29.130000,15.750000,11.850000,31.807100,32.930300,37.960000,35.670000,56.680000,52.450000,134737.000000
2024-09-10,13.240000,28.700000,15.800000,11.790000,31.778600,32.930300,37.330000,35.460000,56.000000,52.890000,134320.000000
2024-09-11,13.040000,28.710000,15.620000,11.760000,31.592900,32.992100,37.290000,35.300000,57.590000,53.500000,134677.000000
2024-09-12,12.910000,28.230000,15.550000,11.700000,31.357100,32.630200,36.870000,35.000000,58.110000,53.310000,134029.000000
2024-09-13,12.730000,28.420000,15.550000,11.770000,31.514300,32.665500,36.700000,35.160000,58.500000,53.620000,134882.000000
2024-09-16,12.860000,28.570000,15.430000,11.740000,31.621400,32.656700,37.210000,35.150000,58.500000,53.000000,135118.000000
2024-09-17,12.960000,28.390000,15.330000,11.720000,31.535700,32.577200,37.040000,34.650000,58.220000,53.320000,134960.000000
2024-09-18,12.980000,28.250000,15.240000,11.710000,31.185700,32.391900,36.150000,34.430000,57.540000,53.360000,133748.000000
2024-09-19,12.950000,27.910000,15.030000,11.610000,31.042900,32.303600,36.270000,34.390000,58.230000,53.260000,133123.000000
2024-09-20,12.760000,27.500000,14.750000,11.570000,31.221400,31.712300,36.260000,34.290000,57.350000,52.520000,131065.000000
2024-09-23,12.750000,27.400000,14.370000,11.530000,31.042900,31.526900,36.630000,34.300000,57.530000,54.320000,130568.000000
2024-09-24,12.760000,27.380000,14.350000,11.330000,31.142900,31.518100,36.780000,34.160000,60.340000,55.390000,132156.000000
2024-09-25,12.680000,27.300000,14.440000,11.340000,30.714300,31.915300,37.050000,34.080000,60.610000,55.680000,131586.000000
2024-09-26,12.840000,27.480000,14.810000,11.460000,30.757100,32.321300,36.250000,34.220000,64.250000,56.050000,133010.000000
2024-09-27,12.920000,27.250000,14.940000,11.320000,30.657100,32.444800,36.110000,34.140000,63.960000,56.030000,132730.000000
2024-09-30,13.080000,27.180000,14.700000,11.400000,30.321400,31.871100,36.010000,34.240000,63.510000,54.390000,131816.000000
2024-10-01,13.600000,27.080000,14.690000,11.420000,30.471400,31.332700,36.970000,34.220000,63.820000,55.880000,132495.000000
2024-10-02,13.720000,27.150000,15.200000,11.400000,30.414300,31.526900,37.480000,34.470000,64.170000,55.350000,133515.000000
2024-10-03,13.400000,26.900000,15.040000,11.240000,29.942900,30.750200,37.940000,34.180000,62.940000,54.600000,131672.000000
2024-10-04,13.280000,26.860000,15.060000,11.160000,29.957100,30.812000,37.840000,34.260000,62.480000,54.500000,131792.000000
2024-10-07,13.170000,26.990000,15.200000,11.190000,30.035700,31.015000,38.370000,34.550000,63.030000,53.400000,132018.000000
2024-10-08,13.080000,26.980000,15.220000,11.160000,29.828600,31.200400,37.600000,34.450000,61.120000,54.310000,131512.000000
2024-10-09,13.080000,26.430000,14.920000,11.040000,29.285700,30.626700,37.220000,34.190000,60.960000,54.000000,129962.000000
2024-10-10,13.110000,26.200000,15.000000,11.120000,29.235700,30.794400,37.650000,34.430000,61.250000,54.180000,130353.000000
2024-10-11,12.880000,26.330000,14.800000,11.020000,28.992900,30.564900,37.620000,34.180000,62.130000,54.170000,129992.000000
2024-10-14,12.920000,26.520000,15.020000,11.110000,29.107100,30.759000,37.710000,34.450000,61.930000,55.040000,131005.000000
2024-10-15,12.880000,26.470000,15.150000,11.090000,29.400000,31.112100,37.400000,34.700000,61.170000,56.530000,131043.000000
2024-10-16,12.940000,26.760000,15.100000,11.150000,29.650000,30.926700,37.210000,35.010000,62.340000,57.190000,131750.000000
2024-10-17,12.860000,26.720000,15.200000,11.100000,29.485700,30.988500,36.930000,34.680000,60.760000,56.220000,130793.000000
2024-10-18,12.880000,26.690000,15.320000,11.040000,29.564300,31.138600,36.830000,34.900000,60.550000,55.220000,130499.000000
2024-10-21,12.830000,26.620000,15.280000,11.120000,29.607100,30.979700,36.250000,34.710000,60.330000,55.040000,130362.000000
2024-10-22,12.820000,26.300000,15.180000,11.060000,29.300000,31.032700,36.110000,34.350000,60.410000,55.950000,129721.000000
2024-10-23,12.750000,26.330000,15.120000,11.060000,29.228600,31.226800,35.660000,34.300000,59.350000,56.200000,129233.000000
2024-10-24,12.830000,26.360000,15.150000,11.220000,29.471400,31.509300,35.900000,34.450000,59.700000,56.270000,130067.000000
2024-10-25,12.750000,26.370000,14.930000,11.150000,29.142900,31.156200,36.150000,34.350000,61.730000,55.470000,129893.000000
2024-10-28,12.890000,26.320000,15.200000,11.290000,29.228600,31.535700,36.090000,34.520000,62.880000,56.260000,131213.000000
2024-10-29,12.980000,26.170000,14.980000,11.370000,29.250000,31.200400,36.010000,34.510000,62.660000,56.940000,130730.000000
2024-10-30,12.930000,26.370000,15.030000,11.380000,29.464300,31.112100,35.850000,34.780000,62.470000,54.000000,130639.000000
2024-10-31,12.640000,26.330000,14.370000,11.370000,29.621400,30.909100,35.910000,35.020000,62.060000,54.110000,129713.000000
2024-11-01,12.540000,26.090000,14.110000,11.360000,29.364300,30.723700,35.420000,34.620000,62.030000,54.700000,128121.000000
2024-11-04,12.670000,26.240000,14.110000,11.620000,29.814300,31.138600,35.500000,34.950000,62.670000,56.190000,130515.000000
2024-11-05,12.680000,26.250000,13.930000,11.590000,29.842900,32.074100,35.390000,34.680000,62.120000,56.010000,130661.000000
2024-11-06,12.500000,26.300000,13.810000,11.430000,28.971400,31.924100,35.400000,34.610000,61.420000,56.090000,130341.000000
2024-11-07,12.550000,26.190000,13.660000,11.370000,28.864300,31.456300,35.510000,34.830000,63.560000,55.770000,129682.000000
2024-11-08,12.330000,25.990000,13.510000,11.290000,28.764300,30.962000,36.180000,34.940000,60.630000,55.090000,127830.000000
2024-11-11,12.510000,26.010000,13.460000,11.510000,28.142900,30.997400,36.250000,35.330000,58.650000,55.490000,127874.000000
2024-11-12,12.580000,25.950000,13.390000,11.360000,28.092900,30.626700,36.930000,34.110000,57.320000,55.420000,127698.000000
2024-11-13,12.730000,25.950000,13.480000,11.490000,28.021400,30.467800,36.880000,34.100000,57.160000,54.700000,127734.000000
2024-11-14,12.640000,25.370000,13.530000,12.090000,28.157100,30.379500,37.270000,33.720000,56.840000,54.350000,127792.000000
2024-11-18,12.420000,25.710000,13.720000,11.590000,27.928600,30.273600,38.200000,34.080000,57.550000,54.000000,127768.000000
2024-11-19,12.430000,25.850000,13.820000,11.950000,28.021400,30.547200,37.800000,34.380000,57.680000,54.130000,128197.000000
2024-11-21,12.390000,25.260000,13.770000,11.590000,27.278600,30.017700,37.910000,33.850000,57.620000,53.730000,126922.000000
2024-11-22,12.680000,25.600000,13.800000,11.700000,27.564300,30.105900,39.420000,34.290000,58.180000,54.010000,129126.000000
2024-11-25,12.540000,25.750000,13.600000,11.770000,28.164300,30.097100,39.180000,34.260000,58.170000,52.150000,129036.000000
2024-11-26,12.610000,25.670000,13.690000,12.040000,27.678600,30.670800,39.130000,34.440000,57.430000,52.780000,129922.000000
2024-11-27,12.550000,25.220000,13.320000,11.870000,27.178600,29.920600,38.990000,34.010000,58.130000,51.910000,127669.000000
2024-11-28,12.400000,24.480000,12.760000,11.470000,26.821400,28.843800,38.590000,33.590000,57.530000,52.910000,124610.000000
2024-11-29,12.730000,24.770000,12.630000,11.900000,27.142900,28.773200,38.900000,34.090000,58.780000,53.940000,125668.000000
2024-12-02,13.250000,24.570000,12.360000,11.650000,26.685700,28.349500,39.150000,34.280000,58.920000,53.850000,125236.000000
2024-12-03,13.850000,24.870000,12.300000,11.570000,27.014300,28.667300,39.500000,34.030000,58.470000,54.600000,126139.000000
2024-12-04,13.930000,25.170000,12.440000,11.430000,27.064300,28.843800,39.250000,34.050000,57.330000,55.000000,126087.000000
2024-12-05,14.420000,25.480000,12.610000,11.680000,27.350000,29.461600,39.640000,34.420000,57.800000,54.930000,127858.000000
2024-12-06,14.220000,24.730000,12.320000,11.500000,27.142900,28.861400,39.030000,34.130000,56.810000,55.600000,125946.000000
2024-12-09,14.210000,24.670000,12.240000,11.630000,27.114300,29.002600,40.040000,34.240000,59.830000,55.750000,127210.000000
2024-12-10,14.270000,24.830000,12.480000,11.660000,27.135700,29.117400,40.190000,34.150000,59.770000,56.880000,128228.000000
2024-12-11,13.800000,25.360000,12.700000,11.820000,27.314300,29.399800,40.590000,34.310000,58.840000,58.550000,129593.000000
2024-12-12,13.100000,24.850000,12.260000,11.500000,26.607100,28.667300,38.340000,34.010000,56.710000,57.800000,126042.000000
2024-12-13,13.080000,24.510000,12.100000,11.420000,26.478600,28.296600,38.100000,33.720000,55.860000,57.660000,124612.000000
2024-12-16,12.840000,24.160000,11.900000,11.390000,26.150000,27.987600,37.940000,33.640000,55.830000,57.110000,123560.000000
2024-12-17,13.100000,24.420000,11.990000,11.480000,26.728600,28.137700,38.300000,33.940000,56.110000,57.900000,124698.000000
2024-12-18,12.760000,23.740000,11.490000,11.150000,26.035700,27.334500,37.310000,32.650000,54.810000,57.050000,120772.000000
2024-12-19,12.780000,23.890000,11.500000,11.300000,26.171400,27.484600,37.160000,33.040000,53.770000,56.460000,121188.000000
2024-12-20,12.230000,24.080000,11.760000,11.540000,26.300000,27.802300,36.850000,33.630000,54.620000,55.540000,122102.000000
2024-12-23,12.220000,23.920000,11.550000,11.100000,25.442900,27.263900,36.860000,32.590000,54.850000,54.240000,120767.000000
2024-12-26,12.140000,24.200000,11.640000,11.050000,25.414300,27.440400,35.770000,32.840000,55.010000,54.660000,121078.000000
2024-12-27,12.070000,24.110000,11.550000,11.040000,24.964300,27.166800,35.660000,32.870000,54.740000,53.680000,120269.000000
2024-12-30,11.740000,24.170000,11.560000,11.110000,25.357100,27.122700,36.190000,32.860000,54.550000,52.770000,120283.000000
2025-01-02,11.600000,23.920000,11.400000,11.080000,25.257100,26.981500,36.770000,32.920000,54.250000,52.720000,120125.000000
2025-01-03,11.330000,23.740000,11.200000,10.840000,25.221400,26.319500,36.380000,32.210000,53.240000,52.460000,118533.000000
2025-01-06,11.290000,23.960000,11.420000,10.850000,25.192900,27.502200,36.210000,32.680000,52.560000,52.470000,120022.000000
2025-01-07,11.540000,24.250000,11.580000,11.110000,25.414300,27.802300,36.980000,33.460000,52.050000,53.520000,121163.000000
2025-01-08,11.420000,24.160000,11.400000,10.840000,25.107100,27.352200,36.680000,33.000000,51.550000,53.210000,119625.000000
2025-01-09,11.400000,24.270000,11.320000,10.760000,25.214300,27.422800,36.840000,32.970000,51.230000,54.290000,119781.000000
2025-01-10,11.160000,24.210000,11.180000,10.470000,24.971400,27.043200,36.940000,32.740000,51.520000,53.350000,118856.000000
2025-01-13,11.240000,24.210000,11.220000,10.490000,24.764300,27.237400,37.070000,32.200000,51.510000,53.250000,119007.000000
2025-01-14,11.210000,24.650000,11.430000,10.430000,24.778600,27.255100,36.820000,32.420000,51.850000,52.930000,119299.000000
2025-01-15,11.390000,25.270000,11.830000,10.590000,25.321400,28.437800,37.290000,32.600000,52.600000,54.160000,122650.000000
2025-01-16,11.080000,25.380000,11.730000,10.280000,25.192900,28.349500,37.050000,32.300000,52.670000,53.670000,121234.000000
2025-01-17,11.090000,25.350000,11.590000,10.460000,25.142900,28.552500,37.200000,32.640000,54.490000,54.170000,122350.000000
2025-01-20,11.050000,25.430000,11.630000,10.580000,25.228600,28.826100,37.290000,32.910000,54.290000,55.130000,122543.000000
2025-01-21,11.250000,25.660000,11.640000,10.610000,25.335700,28.887900,37.300000,33.130000,54.020000,55.630000,123338.000000
2025-01-22,11.020000,26.130000,11.480000,10.530000,25.235700,28.782000,37.090000,32.900000,52.660000,56.440000,122972.000000
2025-01-23,11.050000,26.720000,11.390000,10.580000,25.107100,28.720200,36.830000,32.150000,52.320000,57.250000,122483.000000
2025-01-24,10.870000,26.620000,11.300000,10.500000,25.121400,28.649600,36.640000,31.800000,53.030000,57.870000,122447.000000
2025-01-27,11.120000,27.710000,11.580000,10.750000,25.814300,29.338000,37.180000,32.530000,53.960000,53.310000,124862.000000
2025-01-28,11.110000,27.530000,11.630000,10.780000,26.257100,29.391000,37.130000,32.410000,52.650000,54.090000,124056.000000
2025-01-29,10.970000,27.440000,11.510000,10.680000,26.228600,29.320400,36.900000,32.350000,52.800000,54.430000,123432.000000
2025-01-30,11.110000,27.640000,12.140000,10.920000,26.321400,30.035300,37.390000,33.190000,55.030000,56.210000,126913.000000
2025-01-31,11.100000,27.680000,12.090000,10.960000,26.285700,29.841100,37.690000,33.510000,54.170000,55.040000,126135.000000
2025-02-03,11.030000,27.610000,12.070000,11.190000,25.935700,29.549900,37.500000,33.450000,54.210000,53.900000,125970.000000
2025-02-04,10.900000,27.770000,12.030000,11.100000,25.785700,29.655800,37.130000,33.400000,54.020000,54.060000,125147.000000
2025-02-05,10.820000,27.830000,12.310000,11.070000,25.450000,30.105900,36.860000,33.060000,54.310000,54.470000,125534.000000
2025-02-06,10.860000,28.150000,12.480000,10.960000,25.628600,30.158900,36.790000,33.180000,55.130000,54.530000,126225.000000
2025-02-07,10.850000,27.780000,11.990000,10.970000,25.678600,29.938200,36.580000,32.980000,54.830000,53.940000,124619.000000
2025-02-10,10.970000,27.820000,12.000000,11.030000,25.500000,30.264800,36.830000,32.890000,55.400000,54.210000,125572.000000
2025-02-11,10.960000,28.060000,12.280000,11.130000,26.021400,30.582500,36.830000,33.230000,55.160000,53.110000,126522.000000
2025-02-12,10.920000,27.600000,11.720000,11.050000,25.578600,29.735200,36.280000,32.700000,54.790000,52.700000,124380.000000
2025-02-13,10.980000,27.450000,11.880000,11.090000,25.728600,29.894100,36.320000,32.780000,54.860000,52.470000,124850.000000
2025-02-14,11.130000,28.750000,12.190000,11.380000,26.128600,30.688400,37.440000,33.530000,55.670000,53.800000,128219.000000
2025-02-17,11.100000,29.160000,12.210000,11.400000,26.050000,30.750200,37.670000,33.090000,55.370000,52.450000,128869.000000
2025-02-18,11.090000,29.450000,12.200000,11.400000,26.107100,29.302700,38.360000,32.860000,55.740000,52.890000,128532.000000
2025-02-19,10.970000,28.860000,11.980000,11.290000,25.828600,29.029100,38.440000,32.820000,55.690000,52.210000,127309.000000
2025-02-20,11.040000,28.000000,11.950000,11.200000,26.085700,28.949700,38.500000,32.660000,57.740000,52.100000,127601.000000
2025-02-21,11.120000,27.980000,11.840000,11.250000,26.128600,28.861400,38.390000,32.890000,58.160000,52.950000,127128.000000
2025-02-24,11.030000,27.810000,11.630000,11.190000,26.142900,28.702600,38.120000,32.770000,57.630000,51.550000,125401.000000
2025-02-25,11.090000,28.230000,11.770000,11.390000,26.385700,28.993800,37.950000,33.210000,57.070000,52.400000,125980.000000
