date,ABEV3,BBAS3,BBDC4,CMIG4,EGIE3,ITUB4,PETR4,TAEE11,VALE3,WEGE3
2023-06-27,0.94764802,2.37962539,0.87344267,1.09337207,1.28544904,1.20513598,2.32354415,1.18338431,0.85212832,1.03706417
2023-06-28,0.93778952,2.35070962,0.85903651,1.08471087,1.28373281,1.19832095,2.34556466,1.17769800,0.82522437,1.03933719
2023-06-29,0.93778952,2.37251496,0.86276930,1.09510656,1.29003232,1.21279504,2.35619526,1.17422303,0.83529742,1.04672449
2023-06-30,0.94949649,2.36826229,0.87770690,1.15736039,1.30865016,1.20981437,2.24229603,1.18907062,0.81884903,1.07258007
2023-07-03,0.94949649,2.41572342,0.88994310,1.15465778,1.29747866,1.23352963,2.28405908,1.18496384,0.84447791,1.07087530
2023-07-04,0.93286027,2.40038245,0.88353293,1.14475991,1.29318408,1.22586124,2.28937438,1.18148887,0.84027018,1.05666894
2023-07-05,0.93717337,2.38456207,0.88513548,1.14115643,1.28888951,1.23650722,2.28633707,1.17264350,0.83287479,1.06547689
2023-07-06,0.91375943,2.34956549,0.87448616,1.12496418,1.27857612,1.21819285,2.25140797,1.16980035,0.82688196,1.04814513
2023-07-07,0.91499175,2.39510899,0.88043721,1.13396117,1.28029635,1.24119319,2.24001805,1.17422303,0.83465988,1.05127053
2023-07-10,0.92485024,2.35100370,0.88097585,1.12856766,1.27742929,1.23310012,2.24381469,1.16095498,0.82190920,1.03109750
2023-07-11,0.90143631,2.31744533,0.88151450,1.12496418,1.26826673,1.21137865,2.21344156,1.15242551,0.84894065,1.02143717
2023-07-12,0.90513325,2.28005171,0.87340238,1.12406331,1.27456624,1.20413977,2.21496022,1.14421195,0.85493347,1.02456257
2023-07-13,0.90944634,2.30162495,0.89503902,1.14385904,1.29089445,1.21734349,2.24988932,1.14421195,0.87482454,1.02456257
2023-07-14,0.90821403,2.28628398,0.88368206,1.13215943,1.28201258,1.20456445,2.20584828,1.14263242,0.87482454,1.02285781
2023-07-17,0.91314328,2.30641901,0.89773873,1.13215943,1.28115446,1.22798947,2.20129231,1.15021417,0.86513402,1.00296891
2023-07-18,0.90390094,2.31408949,0.89611631,1.12045983,1.27914953,1.20413977,2.18914306,1.14863464,0.85965123,1.02115305
2023-07-19,0.90143631,2.27381944,0.89287146,1.11596718,1.27599777,1.19136073,2.20964492,1.14326423,0.85735610,1.07712610
2023-07-20,0.91930484,2.29874852,0.89341660,1.11416544,1.27513965,1.21350688,2.21192291,1.14926645,0.85926871,1.08422928
2023-07-21,0.94271877,2.32607462,0.92262022,1.13125857,1.28602245,1.23523318,2.25368596,1.15653229,0.86449649,1.10497056
2023-07-24,0.93162796,2.28053112,0.89773873,1.14115643,1.30148853,1.21563994,2.30076430,1.16095498,0.89063539,1.18026426
2023-07-25,0.92608256,2.26854599,0.89449389,1.14026726,1.27742929,1.21819285,2.35391727,1.14484377,0.91817687,1.15071504
2023-07-26,0.92300178,2.28772220,0.90368978,1.14836339,1.28721947,1.22500705,2.35391727,1.14737101,0.91498920,1.15014678
2023-07-27,0.90574941,2.24074048,0.88313692,1.12676592,1.27683870,1.19775025,2.23166544,1.14042108,0.89790328,1.14645313
2023-07-28,0.92176946,2.26662836,0.89287146,1.13396117,1.28231564,1.21563994,2.25976058,1.14326423,0.86232887,1.14560075
2023-07-31,0.91560790,2.31025425,0.90098358,1.14026726,1.26963028,1.21989640,2.36226988,1.13726202,0.88183742,1.13423566
2023-08-01,0.92238562,2.27046361,0.89985518,1.13666378,1.27741586,1.22360241,2.32354415,1.14136880,0.86959676,1.13253090
2023-08-02,0.92731487,2.28053112,0.90256449,1.13666378,1.27827958,1.21976836,2.31822885,1.14358014,0.85544350,1.13736106
2023-08-03,0.90143631,2.28436636,0.89606734,1.12226157,1.26069442,1.21039087,2.34784265,1.15053008,0.86079879,1.14872615
2023-08-04,0.90636556,2.27238123,0.83650798,1.09615974,1.25291288,1.18822679,2.27798446,1.15305732,0.86143632,1.16065949
2023-08-07,0.90451709,2.26854599,0.83055009,1.08176922,1.24685878,1.17885413,2.29241169,1.14831873,0.86577156,1.16293251
2023-08-08,0.89342629,2.25272561,0.83434443,1.08086835,1.24714534,1.17629488,2.29468968,1.11546450,0.86016125,1.15526107
2023-08-09,0.88603241,2.24026107,0.83001083,1.09256796,1.19208125,1.17203107,2.31291355,1.09587832,0.85238334,1.15867060
2023-08-10,0.88541626,2.25176680,0.83704724,1.09615974,1.19496300,1.17586995,2.32582213,1.10188053,0.84231029,1.14332773
2023-08-11,0.88480010,2.27621647,0.83217438,1.11506631,1.20448005,1.17799944,2.32050683,1.10030100,0.83529742,1.13082614
2023-08-14,0.88295163,2.25368442,0.82784728,1.11236370,1.20880268,1.16095386,2.32658146,1.09998510,0.78926744,1.11690390
2023-08-15,0.87494160,2.24169929,0.83001083,1.07636400,1.20995700,1.15456056,2.34328668,1.08987610,0.78148952,1.11804041
2023-08-16,0.87370929,2.26087550,0.82567723,1.07726487,1.20649809,1.15370586,2.39492099,1.08829657,0.77842936,1.07542140
2023-08-17,0.87617392,2.28196934,0.81701653,1.08086835,1.19842595,1.14006940,2.38732771,1.08987610,0.78939495,1.05540558
2023-08-18,0.88480010,2.29107804,0.82242865,1.08086835,1.20505317,1.14901712,2.45570507,1.09682604,0.78059698,1.03681946
2023-08-21,0.88171932,2.28292815,0.81647727,1.09886235,1.20793896,1.14432838,2.43856500,1.08829657,0.78034196,1.03052878
2023-08-22,0.88849704,2.29970733,0.82188939,1.10246583,1.18919950,1.16222865,2.38480749,1.08987610,0.79793791,1.04282421
2023-08-23,0.89034550,2.30977484,0.83325940,1.09976322,1.19554016,1.17671981,2.51179986,1.09208744,0.80380322,1.04225233
2023-08-24,0.87432545,2.27957231,0.81322869,1.10516844,1.20361230,1.16308335,2.50790439,1.10251235,0.79309265,1.02881314
2023-08-25,0.86200233,2.24984918,0.80293721,1.10156496,1.21283875,1.15567544,2.49076431,1.09840557,0.79143506,1.03967887
2023-08-28,0.87555776,2.31456890,0.82892580,1.10966109,1.21427963,1.19483006,2.51881170,1.09714194,0.80278317,1.04711331
2023-08-29,0.87863854,2.32751284,0.83867153,1.11775722,1.22581068,1.21375902,2.52426536,1.13193262,0.82841205,1.04339609
2023-08-30,0.87370929,2.36275202,0.82080437,1.13486204,1.22091089,1.19052559,2.54140544,1.12772108,0.82853955,1.03796323
2023-08-31,0.85275999,2.32571829,0.80943436,1.10966109,1.21427963,1.19092010,2.48842703,1.10795924,0.82981462,1.02595373
2023-09-01,0.85460845,2.34151935,0.81265110,1.12136070,1.21457023,1.20119209,2.54218453,1.13096073,0.89918729,1.02795532
2023-09-04,0.85399230,2.33411260,0.80777195,1.11775722,1.21889286,1.19033400,2.51569533,1.12934091,0.90584407,1.03310224
2023-09-05,0.86323464,2.32571829,0.79042171,1.10426757,1.21082072,1.17252103,2.59983751,1.11119888,0.90192832,1.02681155
2023-09-06,0.86138617,2.30991723,0.77957699,1.08986535,1.18919950,1.16122487,2.61152392,1.10147994,0.88757056,1.01651770
2023-09-08,0.84413380,2.30300427,0.77957699,1.09435800,1.19237185,1.16296236,2.60217479,1.10957906,0.87073282,1.01222860
2023-09-11,0.85460845,2.33954421,0.79421443,1.11506631,1.20880268,1.19250464,2.59983751,1.12415747,0.88326323,1.00879732
2023-09-12,0.84474996,2.33559395,0.80397272,1.12586505,1.21658826,1.19945460,2.61230301,1.12674919,0.88261060,1.01937711
2023-09-13,0.84043686,2.33361882,0.80722549,1.13125857,1.21773854,1.20553828,2.57334830,1.12674919,0.87921695,1.05597746
2023-09-14,0.83365915,2.34003800,0.81047825,1.14295817,1.22292892,1.20075895,2.63879222,1.13128469,0.91524188,1.03167254
2023-09-15,0.82688143,2.34793853,0.80885187,1.15196687,1.23532369,1.19815517,2.64035041,1.14391932,0.90767142,1.03224442
2023-09-18,0.82503296,2.33806287,0.80885187,1.15106600,1.22523352,1.19511333,2.65904867,1.13873588,0.89696836,1.02338027
2023-09-19,0.82749759,2.33460638,0.79964004,1.16186474,1.22667843,1.17990906,2.66528142,1.13420038,0.89866519,1.02881314
2023-09-20,0.82996221,2.35534527,0.80289281,1.18346222,1.25146797,1.19989266,2.74119850,1.13679209,0.90466934,1.02338027
2023-09-21,0.81579062,2.30152292,0.77307146,1.16545652,1.23849604,1.17252103,2.69882943,1.13322848,0.88104430,1.00021911
2023-09-22,0.80839675,2.30547318,0.76711240,1.16006300,1.23647801,1.16947919,2.72041367,1.13160866,0.88757056,0.98906744
2023-09-25,0.81455831,2.29214104,0.76493955,1.16455565,1.22754215,1.17295417,2.73800083,1.12512936,0.86929705,1.03310224
2023-09-26,0.80346750,2.25955136,0.75680764,1.12316244,1.27887552,1.15557926,2.67484694,1.11670628,0.85572244,1.03167254
2023-09-27,0.79915441,2.27930268,0.75464130,1.11326457,1.25352826,1.15340862,2.75958507,1.11411456,0.85754979,1.02995690
2023-09-28,0.79977056,2.35238257,0.77253151,1.11596718,1.26391256,1.18381718,2.75398916,1.11929800,0.87060230,1.04053669
2023-09-29,0.80778059,2.35772211,0.77524431,1.11686805,1.26513524,1.18207969,2.76917807,1.11962196,0.88208850,1.03710540
2023-10-02,0.80654828,2.35122563,0.76544749,1.11326457,1.25291692,1.17108174,2.72760842,1.11767818,0.87438752,1.03367412
2023-10-03,0.80408366,2.32124188,0.75513512,1.08806361,1.24101068,1.15630137,2.71561718,1.09597254,0.86903600,1.00565197
2023-10-04,0.81394215,2.33873240,0.78064570,1.09886235,1.25077935,1.18281836,2.60769598,1.10957906,0.85976872,1.00536603
2023-10-05,0.79422516,2.34572861,0.78390292,1.09796148,1.24375959,1.20150930,2.61648955,1.10925509,0.86016029,1.00021911
2023-10-06,0.81270984,2.44117688,0.78553153,1.09076622,1.24162202,1.21281251,2.67884403,1.10601545,0.87269070,0.99507218
2023-10-09,0.81147753,2.42818392,0.77847639,1.11326457,1.25444742,1.20238105,2.79395997,1.10050805,0.86642549,0.99650188
2023-10-10,0.81640678,2.42418609,0.78716014,1.12406331,1.26971391,1.20107588,2.81474480,1.10666338,0.87164650,1.00936920
2023-10-11,0.81887140,2.44717363,0.79856043,1.12676592,1.26818769,1.21628966,2.80755005,1.10212787,0.87921695,1.00565197
2023-10-13,0.79977056,2.43967769,0.78661945,1.09346883,1.24681203,1.20368129,2.90028234,1.08528171,0.86916652,0.98763774
2023-10-16,0.80161903,2.48915088,0.79476250,1.10066409,1.25658498,1.20541986,2.93225899,1.09435272,0.87843380,0.99078308
2023-10-17,0.78867976,2.46666307,0.78661945,1.08086835,1.24345178,1.18760068,3.01140121,1.08398585,0.88561268,0.98020329
2023-10-18,0.77204354,2.45466957,0.77956430,1.05116304,1.22573991,1.16282227,3.07935159,1.08852135,0.85311194,0.98048923
2023-10-19,0.77142739,2.47365927,0.78336222,1.06016004,1.24009153,1.17629747,3.06496210,1.09402875,0.84084258,0.97048132
2023-10-20,0.76957892,2.46566361,0.76870472,1.06286265,1.24039934,1.17194856,3.02579070,1.09370479,0.81813121,0.96676410
2023-10-23,0.76896276,2.46216550,0.76979263,1.07185965,1.24620069,1.17325373,2.82593663,1.09791633,0.81656491,0.96933756
2023-10-24,0.77142739,2.45067173,0.76979263,1.07366139,1.23826177,1.17325373,2.86830569,1.09791633,0.83523000,1.00107693
2023-10-25,0.76649814,2.45117146,0.76761680,1.06646613,1.22848882,1.17542572,2.88349460,1.09532461,0.83444685,0.89985407
2023-10-26,0.77820510,2.50214383,0.78716014,1.09435800,1.23307176,1.20455304,2.85391620,1.11152285,0.85232879,0.93388096
2023-10-27,0.75725580,2.43867823,0.77901709,1.07366139,1.22024637,1.18672893,2.83313137,1.10018408,0.88195798,0.90442911
2023-10-30,0.76156889,2.42168744,0.77033333,1.05925917,1.20131181,1.17716430,2.80435239,1.09338082,0.88992001,0.92358711
2023-10-31,0.79237669,2.41619042,0.75947375,1.05656826,1.20008913,1.16586601,2.77717223,1.09467668,0.90062307,0.94388887
2023-11-01,0.80038672,2.41868907,0.76758466,1.10156496,1.22726613,1.18225163,2.80755005,1.10115598,0.91785238,0.94589045
2023-11-03,0.81887140,2.50364302,0.80291519,1.12945683,1.24803472,1.21487648,2.84112554,1.12512936,0.92933858,0.95875777
2023-11-06,0.83242684,2.52113354,0.80237376,1.14115643,1.24833825,1.22618183,2.83872729,1.13841192,0.93325434,0.94960768
2023-11-07,0.83612377,2.54961810,0.82357469,1.14926426,1.24345178,1.26054635,2.79156172,1.15752583,0.91471978,0.93502472
2023-11-08,0.83427530,2.58210050,0.82792577,1.14026726,1.26605012,1.26620395,2.73160550,1.15720187,0.91537240,0.92787622
2023-11-09,0.82626527,2.47415900,0.82955661,1.15196687,1.25230985,1.27185662,2.78836406,1.15525808,0.91981025,0.92673246
2023-11-10,0.82256834,2.51063923,0.81759276,1.15736039,1.27612661,1.28707991,2.77557340,1.16789270,0.93390696,0.94846392
2023-11-13,0.82749759,2.50114438,0.80128435,1.14475991,1.27704148,1.27838159,2.85311678,1.17566786,0.93194909,0.93559660
2023-11-14,0.84413380,2.51313788,0.81814073,1.17895787,1.30452630,1.29751789,2.89228818,1.17566786,0.96079513,0.95675619
2023-11-16,0.84228533,2.51263815,0.84640646,1.20776231,1.32651330,1.31839878,2.84192495,1.17469596,0.96719086,0.95732807
2023-11-17,0.83797224,2.53162785,0.83879370,1.20325796,1.31490632,1.32449007,2.93465724,1.17016046,0.96901821,0.95103738
2023-11-20,0.83797224,2.54512054,0.84097250,1.16906000,1.31979279,1.33753508,2.93705549,1.17631579,0.99277377,0.95732807
2023-11-21,0.82811374,2.56311079,0.83771082,1.13125857,1.32529061,1.33536173,2.95836920,1.17437200,1.01679039,0.96247499
2023-11-22,0.83612377,2.54112271,0.85510211,1.02146944,1.34452870,1.34362637,2.84976058,1.18441490,0.97698024,0.97505636
2023-11-23,0.83489146,2.54961810,0.87793388,0.98906152,1.35765763,1.34188670,2.85057109,1.19316195,0.97084556,0.97391260
2023-11-24,0.82503296,2.54661973,0.87848184,0.95037091,1.34605492,1.33449436,2.85867621,1.18733058,0.96262248,0.96419063
2023-11-27,0.83673993,2.59359427,0.87304136,0.95576443,1.33353734,1.33101011,2.84246597,1.18959834,0.95687938,0.97620012
2023-11-28,0.84105302,2.63107395,0.88119556,0.96387226,1.32467927,1.34406005,2.88542311,1.18311904,0.95896778,0.98277675
2023-11-29,0.81948756,2.63507179,0.87685100,0.97377013,1.32101548,1.35319698,2.85543417,1.17923147,0.95870673,0.97591418
2023-11-30,0.84351764,2.78052068,0.88445724,0.99626848,1.32834306,1.37407294,2.91054899,1.18117526,0.96392773,0.97762983
2023-12-01,0.86754773,2.78615653,0.88822817,0.98996239,1.33322953,1.37089882,2.89109670,1.18214715,1.01074441,0.99450030
2023-12-04,0.86631542,2.77539719,0.88060639,0.99266500,1.35063786,1.37263943,2.82949778,1.17987940,0.98803559,0.99392842
2023-12-05,0.87740623,2.77539719,0.88877025,1.00076113,1.35705056,1.38395580,2.81652958,1.18376697,0.97889831,1.00936920
2023-12-06,0.86200233,2.71596465,0.87952223,1.00166200,1.36101788,1.37176666,2.71521557,1.17631579,0.97244846,1.01194266
2023-12-07,0.86754773,2.76002670,0.88169708,0.99626848,1.32437573,1.37612063,2.70873147,1.16530099,0.97553901,1.01108484
2023-12-08,0.88171932,2.78974298,0.89584995,0.98276713,1.33597844,1.39353158,2.79545627,1.16951253,0.97822645,0.99078308
2023-12-11,0.88233548,2.78923063,0.88877025,0.97557187,1.33445222,1.38395580,2.78491961,1.16011755,0.97903268,0.99707377
2023-12-12,0.87679007,2.68983482,0.88442055,0.98817235,1.33872735,1.37699340,2.76222527,1.16270927,0.98077951,1.00164881
2023-12-13,0.90574941,2.71442760,0.92305847,1.01876683,1.35369031,1.41877277,2.80194037,1.19057023,0.98091388,1.03110066
2023-12-14,0.89342629,2.73235983,0.93884412,1.02776383,1.36498948,1.43052306,2.86272877,1.19704953,0.98628875,1.03796323
2023-12-15,0.89157782,2.79794057,0.94809867,1.02146944,1.37140218,1.42442849,2.91398368,1.22188098,0.99246985,1.03024284
2023-12-18,0.89650707,2.79998997,0.95517184,1.03676083,1.34696980,1.43139089,2.95020268,1.21498511,0.99717287,1.03052878
2023-12-19,0.90574941,2.81023695,0.95517184,1.05206391,1.34666627,1.43226366,2.98395221,1.22910521,1.00416020,1.04139451
2023-12-20,0.84659842,2.77744659,0.93938620,1.04036430,1.34850030,1.41746608,2.99465328,1.22549309,1.00093528,1.03396006
2023-12-21,0.84413380,2.78154538,0.93993481,1.03406992,1.36193276,1.42704186,2.99547644,1.22647822,1.03425947,1.04053669
2023-12-22,0.84474996,2.78923063,0.91598530,0.99086326,1.36101788,1.44966968,3.02428701,1.23534432,1.02646591,1.04396797
2023-12-26,0.84844689,2.81484810,0.91870877,1.00976983,1.36773839,1.46446726,3.10758129,1.23797132,1.03009395,1.04997272
2023-12-27,0.85275999,2.81074930,0.92414917,1.01336161,1.41942896,1.47447695,3.14929908,1.23994157,1.04003746,1.05340400
2023-12-28,0.88422523,2.86771852,0.93013817,1.03316905,1.42225338,1.47839207,3.13918356,1.26030078,1.03735002,1.05540558
2024-01-02,0.88293721,2.83510139,0.92361178,1.02056857,1.39683796,1.45955089,3.18470340,1.25209142,1.03533445,1.04568361
2024-01-03,0.87585310,2.83769005,0.92361178,1.03226818,1.39620982,1.44343847,3.28417270,1.25997240,1.02995958,1.05368994
2024-01-04,0.87907315,2.80766159,0.91093373,1.02776383,1.39213352,1.43385784,3.25635502,1.22812009,1.01611928,1.03967887
2024-01-05,0.87585310,2.84131418,0.93078454,1.03856257,1.38993723,1.46738510,3.26394166,1.23468758,1.00308522,1.02852720
2024-01-08,0.88293721,2.86564759,0.92361178,1.05746913,1.37989581,1.45171175,3.23949581,1.22812009,0.99797910,1.03110066
2024-01-09,0.87714112,2.82267582,0.89879827,1.07996748,1.39338540,1.45084347,3.21167813,1.24256856,0.98534815,1.00565197
2024-01-10,0.88615726,2.81801623,0.88336096,1.08086835,1.39056098,1.44953613,3.18217452,1.23862807,0.97056726,1.00994108
2024-01-11,0.87327706,2.83717232,0.87894746,1.08806361,1.37142254,1.45214588,3.20914925,1.22976196,0.97567338,0.99564406
2024-01-12,0.87520909,2.85373975,0.87178132,1.08896448,1.35260037,1.45388737,3.21757885,1.23403083,0.96331118,0.99135496
2024-01-15,0.87520909,2.90965483,0.87508979,1.09346883,1.35981297,1.45650206,3.25214022,1.24289693,0.96142998,0.98134705
2024-01-16,0.85975286,2.89308740,0.86736783,1.06646613,1.32844122,1.43603839,3.21167813,1.25806258,0.94893340,0.96104529
2024-01-17,0.86490494,2.89878245,0.86902206,1.06826787,1.31400723,1.43690667,3.19313301,1.25739429,0.93321191,0.95504054
2024-01-18,0.85910885,2.86512986,0.86405936,1.04755956,1.28953182,1.43080901,3.18048860,1.24369427,0.92716518,0.94760610
2024-01-19,0.85975286,2.89515832,0.86240512,1.03766170,1.28043480,1.43429691,3.16362940,1.24803818,0.91507172,0.95732807
2024-01-22,0.86039687,2.87600223,0.85247972,1.02866470,1.27039338,1.41077948,3.17795972,1.23366986,0.91104056,0.95446866
2024-01-23,0.86104088,2.92725772,0.84807284,1.03946344,1.29110436,1.41731127,3.21757885,1.23968451,0.92985261,0.96562033
2024-01-24,0.85009272,2.93295277,0.84476437,1.04396778,1.29706508,1.41077948,3.19313301,1.23366986,0.93925864,0.95704213
2024-01-25,0.85009272,2.92932865,0.84696781,1.04936130,1.29361251,1.40773558,3.31114743,1.22932596,0.91856538,0.95075144
2024-01-26,0.85009272,2.94952020,0.85578819,1.04755956,1.28765179,1.42863339,3.36846871,1.23300157,0.93388376,0.94846392
2024-01-29,0.85331276,2.92622226,0.84807284,1.04846043,1.26756895,1.42123331,3.41988928,1.22865766,0.92944950,0.95075144
2024-01-30,0.83978856,2.91120802,0.84200511,1.03497079,1.25816006,1.41208682,3.39881528,1.21729667,0.92420900,0.94331699
2024-01-31,0.84236460,2.92259813,0.84641861,1.03676083,1.27321780,1.42732604,3.40977376,1.23266742,0.91050308,0.92473087
2024-02-01,0.84172059,2.98938558,0.84581775,1.05476652,1.26223637,1.42414869,3.50418530,1.23701133,0.90633755,0.93302314
2024-02-02,0.84172059,2.98835012,0.84581775,1.02237031,1.24560609,1.42632544,3.45866545,1.22063814,0.88792862,0.93187938
2024-02-05,0.84300861,3.02044951,0.86293060,1.02327118,1.26129636,1.45333987,3.47383873,1.21261862,0.88026943,0.95103738
2024-02-06,0.85202474,3.08568377,0.91648199,1.03316905,1.26851336,1.51563645,3.50587122,1.22397961,0.89585656,0.95046550
2024-02-07,0.83721252,3.07740005,0.77072788,1.02416035,1.28984808,1.50474281,3.55729179,1.22999425,0.89760339,0.96161717
2024-02-08,0.83399248,3.03080415,0.89837535,1.01067070,1.27541409,1.47512220,3.52863114,1.20493324,0.88967545,0.96647815
2024-02-09,0.83399248,2.98058413,0.89175017,1.02416035,1.26474892,1.49385412,3.48142537,1.20560154,0.88577867,0.95418272
2024-02-14,0.83206045,3.02096724,0.88578750,1.01606422,1.26756895,1.49385412,3.45529361,1.19290396,0.88309124,0.95875777
2024-02-15,0.82755238,3.02148498,0.88976261,1.03046644,1.28231921,1.50648520,3.56572139,1.19958689,0.88026943,0.94960768
2024-02-16,0.82175629,2.99611610,0.89307520,1.04936130,1.27886665,1.50474281,3.59859683,1.19123323,0.90942810,0.95504054
2024-02-19,0.82497634,3.05047798,0.90433802,1.07006961,1.29392439,1.52129798,3.61629900,1.18287956,0.90687504,0.95761401
2024-02-20,0.82755238,3.07015180,0.92553862,1.08086835,1.29863322,1.55440830,3.62699156,1.18388200,0.88698802,0.97991735
2024-02-21,0.83077243,3.07893498,0.92222603,1.05925917,1.29235624,1.54569636,3.63211805,1.16617222,0.89370661,1.04739925
2024-02-22,0.83463648,3.00952426,0.92752618,1.05837000,1.29172810,1.48818765,3.60477677,1.17987224,0.90324700,1.01423018
2024-02-23,0.83012842,2.97222896,0.91560084,1.04396778,1.29235624,1.49254609,3.57999874,1.17619662,0.90539695,1.02881314
2024-02-26,0.83978856,3.00071843,0.91427580,1.04755956,1.28357109,1.49690453,3.64749752,1.17151857,0.88349435,1.04568361
2024-02-27,0.85717682,3.03697776,0.92885121,1.05746913,1.31118280,1.51520208,3.64237103,1.18120882,0.90674067,1.05683528
2024-02-28,0.86619296,3.04319364,0.92487610,1.06736700,1.30459395,1.51607081,3.45439974,1.17018198,0.89679716,1.05540558
2024-02-29,0.81016412,3.07396635,0.91096321,1.07726487,1.31839980,1.47860698,3.42962170,1.18287956,0.90015645,1.04911490
2024-03-01,0.80114798,3.07715401,0.91534302,1.08716274,1.28639552,1.48500864,3.43303936,1.16951369,0.89867836,1.06627131
2024-03-04,0.80372402,3.06440337,0.90539364,1.07366139,1.27102152,1.47367500,3.42449521,1.16249660,0.89666279,1.06198221
2024-03-05,0.82111228,3.08565443,0.91003668,1.07276052,1.27258966,1.47237126,3.41424223,1.16249660,0.88483807,1.07027448
2024-03-06,0.81724822,3.13134422,0.91666960,1.08086835,1.25501938,1.48849516,3.48943075,1.15715026,0.89693153,1.06169627
2024-03-07,0.81467219,3.10159273,0.91268985,1.06286265,1.28169107,1.47280584,3.45098208,1.18287956,0.89384098,1.05511964
2024-03-08,0.82690837,3.07130996,0.91799619,1.07726487,1.27761037,1.56348219,3.08614689,1.18221126,0.88698802,1.05569152
2024-03-11,0.82433233,3.04049592,0.92330253,1.06646613,1.28765179,1.57127438,3.04598938,1.18120882,0.85944181,1.06255409
2024-03-12,0.82690837,3.06015315,0.93457849,1.07636400,1.27886665,1.57769515,3.14595593,1.18221126,0.81751782,1.07687541
2024-03-13,0.82111228,3.02615145,0.94452787,1.04216604,1.27573035,1.59328472,3.10836167,1.18388200,0.82275832,1.10033674
2024-03-14,0.82433233,3.01286954,0.95049750,0.99897109,1.26914149,1.59236524,3.09469103,1.18354785,0.81227732,1.09368031
2024-03-15,0.81338417,3.04368358,0.93590507,1.02866470,1.25972821,1.58365358,3.10323518,1.18054053,0.80300567,1.09975792
2024-03-18,0.81338417,2.97674273,0.94187470,1.04216604,1.26756895,1.59007434,3.10494401,1.17953809,0.81832405,1.09975792
2024-03-19,0.80758808,2.96611720,0.93656837,1.03946344,1.26537267,1.59236524,3.08187481,1.19323811,0.86184099,1.12175308
2024-03-20,0.80758808,2.99799379,0.94850762,1.07095878,1.27761037,1.59557563,3.18947757,1.20125763,0.86759596,1.12377895
2024-03-21,0.81209615,2.95602294,0.93789495,1.08536100,1.28200295,1.57907177,3.10257082,1.20526739,0.86549048,1.14114355
2024-03-22,0.79921596,2.94380358,0.92595569,1.11146283,1.26349265,1.54605886,3.13298818,1.20326251,0.85552457,1.15011525
2024-03-25,0.78762378,2.95549167,0.92462911,1.11955896,1.25910007,1.54605886,3.18078690,1.19691372,0.85369982,1.12985656
2024-03-26,0.79921596,2.97142996,0.93789495,1.12226157,1.25721566,1.57677567,3.15123860,1.20025519,0.84289172,1.12233190
2024-03-27,0.80179199,3.01058837,0.95248738,1.13396117,1.26004009,1.58548734,3.17644156,1.20459910,0.85061179,1.11567547
2024-03-28,0.80436803,3.04555143,0.94585445,1.13035770,1.26317638,1.58824058,3.24683602,1.21328691,0.85384019,1.10554612
2024-04-01,0.79406388,3.01650519,0.93830021,1.14205730,1.23776535,1.53396304,3.27203898,1.21428935,0.85931442,1.09946851
2024-04-02,0.79019982,3.02134623,0.94228450,1.14115643,1.27196153,1.53579768,3.35633852,1.20794056,0.86942070,1.10467789
2024-04-03,0.80179199,3.03317988,0.96087785,1.14566078,1.27761037,1.52432724,3.33895717,1.21696253,0.85692822,1.09657441
2024-04-04,0.80308001,3.05361982,0.96685428,1.16455565,1.28576738,1.50414611,3.29202753,1.21529179,0.84738340,1.10265202
2024-04-05,0.78762378,3.06652926,0.96419809,1.15826126,1.29141623,1.50139154,3.31114701,1.20994544,0.83811931,1.09946851
2024-04-08,0.78375972,3.11440176,0.97083857,1.17446522,1.31463537,1.52386987,3.35720759,1.20961130,0.88387829,1.10554612
2024-04-09,0.79599591,3.14075853,0.97681501,1.19786444,1.34349896,1.53992434,3.36589826,1.22164058,0.87798297,1.12291072
2024-04-10,0.77925166,3.09826496,0.95622951,1.18256135,1.30208579,1.50735285,3.44063806,1.21629423,0.86464829,1.11133432
2024-04-11,0.78569175,3.10579547,0.95556546,1.17985874,1.28200295,1.50460347,3.41543511,1.22297717,0.86829778,1.10670376
2024-04-12,0.78053968,3.06545348,0.94361259,1.15645952,1.28074667,1.48900637,3.38414868,1.19256981,0.86506939,1.09917910
2024-04-15,0.77731963,3.03694514,0.92966758,1.16725826,1.29894510,1.46377866,3.41630418,1.19691372,0.87012253,1.08933916
2024-04-16,0.76894750,3.00251997,0.92302710,1.15375691,1.25972821,1.45276558,3.43194739,1.19624543,0.86240245,1.12204249
2024-04-17,0.76701547,3.00897469,0.91837876,1.15916213,1.27102152,1.45368550,3.45715035,1.19290396,0.87180691,1.10612494
2024-04-18,0.77023552,3.00467154,0.91439447,1.17536609,1.26725708,1.45552015,3.46323382,1.18989664,0.87503530,1.11712252
2024-04-19,0.76959151,2.98100424,0.90576184,1.17985874,1.25188308,1.44726164,3.52233041,1.19323811,0.88935253,1.11567547
2024-04-22,0.76959151,2.94657907,0.90177755,1.16815913,1.26066822,1.44634691,3.60662995,1.19624543,0.88893143,1.10757199
2024-04-23,0.76379543,2.96917059,0.90775399,1.15826126,1.25627565,1.46790532,3.59967741,1.18555273,0.88121136,1.09946851
2024-04-24,0.77538760,2.95841272,0.90775399,1.15285604,1.24905865,1.46148146,3.58316513,1.18154297,0.89215983,1.10641435
2024-04-25,0.77409958,2.94550329,0.90708994,1.13486204,1.23180463,1.45322814,3.66920281,1.17118442,0.87335092,1.11914839
